"x","y","band7","band5","band3","class"
371640,-179520,0.169648602604866,0.172361269593239,0.0592072196304798,bekas_terbakar
370650,-179820,0.169648602604866,0.176866680383682,0.0732428357005119,bekas_terbakar
370620,-180150,0.169577836990356,0.18271666765213,0.0721813216805458,bekas_terbakar
371430,-179760,0.169507086277008,0.186726719141006,0.0651517137885094,bekas_terbakar
371100,-179880,0.169507086277008,0.18399041891098,0.0696572735905647,bekas_terbakar
370620,-179880,0.169436290860176,0.179650142788887,0.0727946385741234,bekas_terbakar
370590,-180270,0.169436290860176,0.198733270168304,0.0765217468142509,bekas_terbakar
370500,-180210,0.169412702322006,0.19590263068676,0.083409808576107,bekas_terbakar
370500,-180240,0.169412702322006,0.194369360804558,0.0854856744408607,bekas_terbakar
371520,-179550,0.169389128684998,0.170356258749962,0.0601036138832569,bekas_terbakar
371130,-179880,0.169341951608658,0.18616059422493,0.0657886192202568,bekas_terbakar
370530,-180360,0.169341951608658,0.205031380057335,0.0936947613954544,bekas_terbakar
370530,-180000,0.169082477688789,0.181490048766136,0.0724643990397453,bekas_terbakar
370590,-180450,0.169011726975441,0.205762624740601,0.0984361693263054,bekas_terbakar
370260,-179760,0.168964549899101,0.193284302949905,0.0843769684433937,bekas_terbakar
370920,-180240,0.168940961360931,0.181678771972656,0.0727474689483643,bekas_terbakar
370650,-179760,0.168846592307091,0.180640876293182,0.0730305314064026,bekas_terbakar
370770,-180120,0.168846592307091,0.184816017746925,0.0713556930422783,bekas_terbakar
371610,-179520,0.168775826692581,0.170096784830093,0.0576739236712456,bekas_terbakar
371100,-179790,0.168752253055573,0.180570110678673,0.0765217468142509,bekas_terbakar
370350,-179760,0.168587118387222,0.190005511045456,0.0767576321959496,bekas_terbakar
371370,-179670,0.168539941310883,0.180121928453445,0.0623210072517395,bekas_terbakar
371070,-179610,0.168516352772713,0.174908846616745,0.0660481154918671,bekas_terbakar
370830,-180000,0.168516352772713,0.181490048766136,0.0780078694224358,bekas_terbakar
371460,-179610,0.168492779135704,0.174625784158707,0.0624625459313393,bekas_terbakar
371070,-181260,0.168374806642532,0.215315982699394,0.087703064084053,bekas_terbakar
371640,-179550,0.168351218104362,0.171936690807343,0.0584995485842228,bekas_terbakar
370620,-180180,0.168304055929184,0.188660964369774,0.0723700299859047,bekas_terbakar
370950,-180210,0.168233290314674,0.177126184105873,0.0739976987242699,bekas_terbakar
370530,-180330,0.168162539601326,0.202012062072754,0.0902035310864449,bekas_terbakar
371040,-179910,0.168115332722664,0.179390668869019,0.0753186866641045,bekas_terbakar
370560,-180240,0.168115332722664,0.191703870892525,0.082537017762661,bekas_terbakar
370650,-180570,0.168115332722664,0.21102286875248,0.104286320507526,bekas_terbakar
370290,-179820,0.168091744184494,0.19951169192791,0.0861461535096169,bekas_terbakar
370830,-179790,0.168068170547485,0.175616517663002,0.0776540338993073,bekas_terbakar
370920,-180330,0.168068170547485,0.179414257407188,0.0711905658245087,bekas_terbakar
371370,-179700,0.168044582009315,0.179886028170586,0.0590656921267509,bekas_terbakar
370440,-179850,0.168020993471146,0.181301325559616,0.0743987038731575,bekas_terbakar
370770,-180090,0.168020993471146,0.181206986308098,0.0725587531924248,bekas_terbakar
371490,-179580,0.167997404932976,0.170002445578575,0.0602687373757362,bekas_terbakar
370830,-179730,0.167997404932976,0.176229804754257,0.0800129622220993,bekas_terbakar
370500,-179910,0.167950242757797,0.180310636758804,0.0785504207015038,bekas_terbakar
370800,-179790,0.167926654219627,0.17556931078434,0.0780550464987755,bekas_terbakar
371490,-179550,0.167903065681458,0.165497034788132,0.0606225878000259,bekas_terbakar
370860,-179850,0.167903065681458,0.178777381777763,0.0787155479192734,bekas_terbakar
370620,-179730,0.167879477143288,0.181584388017654,0.0723936259746552,bekas_terbakar
370830,-179850,0.167879477143288,0.179768100380898,0.0786683633923531,bekas_terbakar
370950,-180030,0.167855888605118,0.190406486392021,0.0739976987242699,bekas_terbakar
371070,-179880,0.167808696627617,0.176701575517654,0.0708131417632103,bekas_terbakar
371160,-179880,0.167690768837929,0.184957563877106,0.0656470879912376,bekas_terbakar
370740,-179700,0.167667180299759,0.179555803537369,0.0781494081020355,bekas_terbakar
370830,-180210,0.167620003223419,0.182268470525742,0.0677701234817505,bekas_terbakar
370770,-179850,0.167596414685249,0.178329184651375,0.0765453353524208,bekas_terbakar
371190,-179730,0.167572796344757,0.172408476471901,0.0670860335230827,bekas_terbakar
370680,-180330,0.167525634169579,0.187174871563911,0.0789986178278923,bekas_terbakar
370860,-180660,0.167525634169579,0.201540276408195,0.0837636515498161,bekas_terbakar
371550,-179580,0.167502045631409,0.164294004440308,0.0576267465949059,bekas_terbakar
371430,-179820,0.167502045631409,0.192152053117752,0.0597497820854187,bekas_terbakar
371190,-179880,0.167502045631409,0.181537225842476,0.0679116696119308,bekas_terbakar
370590,-180300,0.167478457093239,0.201964884996414,0.0806970521807671,bekas_terbakar
370650,-179730,0.167454868555069,0.180900350213051,0.0729597732424736,bekas_terbakar
370800,-179820,0.167454868555069,0.177102565765381,0.078338123857975,bekas_terbakar
370680,-180600,0.16743129491806,0.213546827435493,0.103908881545067,bekas_terbakar
370560,-180060,0.16740770637989,0.175333455204964,0.0707659646868706,bekas_terbakar
371070,-180000,0.167313322424889,0.184816017746925,0.0676285997033119,bekas_terbakar
371160,-179640,0.167289733886719,0.178305596113205,0.0674398839473724,bekas_terbakar
370740,-180120,0.16726616024971,0.18903836607933,0.0732664316892624,bekas_terbakar
371550,-179640,0.167195394635201,0.171134695410728,0.0563293360173702,bekas_terbakar
370470,-179760,0.167171820998192,0.181773111224174,0.0740448758006096,bekas_terbakar
370860,-180210,0.167171820998192,0.178140461444855,0.0702470019459724,bekas_terbakar
371490,-179490,0.167148232460022,0.173163279891014,0.063123032450676,bekas_terbakar
371070,-179790,0.167006686329842,0.185382172465324,0.0695629119873047,bekas_terbakar
370620,-180450,0.167006686329842,0.205951347947121,0.0986013039946556,bekas_terbakar
370530,-180030,0.166983097791672,0.175097569823265,0.0747289657592773,bekas_terbakar
370890,-180450,0.166983097791672,0.183754533529282,0.0769699439406395,bekas_terbakar
371160,-179760,0.166959509253502,0.178612247109413,0.0659537613391876,bekas_terbakar
370710,-179970,0.166888758540154,0.173965290188789,0.0765217468142509,bekas_terbakar
370890,-180030,0.166888758540154,0.181490048766136,0.0747997388243675,bekas_terbakar
370650,-180600,0.166841581463814,0.21279202401638,0.105324253439903,bekas_terbakar
370710,-180000,0.166817992925644,0.173682227730751,0.075766883790493,bekas_terbakar
370680,-179790,0.166700035333633,0.176583617925644,0.0737853869795799,bekas_terbakar
370710,-180630,0.166652858257294,0.219349607825279,0.100889481604099,bekas_terbakar
371070,-179940,0.166629284620285,0.186821058392525,0.0718510672450066,bekas_terbakar
371580,-179580,0.166582107543945,0.167171820998192,0.0574616231024265,bekas_terbakar
370710,-179820,0.166582107543945,0.1775271743536,0.0759792029857635,bekas_terbakar
370980,-180150,0.166582107543945,0.187222078442574,0.069515734910965,bekas_terbakar
370920,-180300,0.166558519005775,0.178824543952942,0.0719218403100967,bekas_terbakar
370800,-180090,0.166487738490105,0.178329184651375,0.0705772563815117,bekas_terbakar
371430,-179790,0.166322633624077,0.186113387346268,0.0597497820854187,bekas_terbakar
371190,-179640,0.166251838207245,0.18092392385006,0.0669680908322334,bekas_terbakar
371010,-180060,0.166228249669075,0.191916167736053,0.0737382173538208,bekas_terbakar
371130,-179730,0.166204676032066,0.1740832477808,0.0698931664228439,bekas_terbakar
370470,-180210,0.166204676032066,0.193921208381653,0.0817349776625633,bekas_terbakar
370860,-179760,0.166181087493896,0.176111876964569,0.0762150883674622,bekas_terbakar
371460,-179550,0.166133910417557,0.167997404932976,0.0608348846435547,bekas_terbakar
370860,-180630,0.166133910417557,0.206045687198639,0.0793524533510208,bekas_terbakar
370770,-179820,0.165945202112198,0.176819503307343,0.0785268396139145,bekas_terbakar
371040,-180000,0.165945202112198,0.189368635416031,0.0740212798118591,bekas_terbakar
371220,-179730,0.165921613574028,0.17931991815567,0.0647978782653809,bekas_terbakar
370800,-179970,0.165921613574028,0.178211256861687,0.0735730901360512,bekas_terbakar
370800,-180060,0.165921613574028,0.173446372151375,0.0731013044714928,bekas_terbakar
370800,-179700,0.165898025035858,0.175215482711792,0.0776776075363159,bekas_terbakar
370830,-180630,0.165874436497688,0.195336505770683,0.086995393037796,bekas_terbakar
370800,-180270,0.16585086286068,0.182174131274223,0.0732192397117615,bekas_terbakar
370380,-179760,0.16580368578434,0.18252794444561,0.0757433027029037,bekas_terbakar
370800,-179760,0.16578009724617,0.180404976010323,0.0795647650957108,bekas_terbakar
370740,-180600,0.165709301829338,0.212508961558342,0.100559204816818,bekas_terbakar
370650,-180480,0.16566213965416,0.206894859671593,0.101314060389996,bekas_terbakar
371010,-179880,0.16563855111599,0.175946742296219,0.0743515342473984,bekas_terbakar
371640,-179580,0.165544211864471,0.164978086948395,0.053923238068819,bekas_terbakar
370740,-179790,0.165544211864471,0.175616517663002,0.0785032510757446,bekas_terbakar
370740,-179820,0.165544211864471,0.175191909074783,0.0773709565401077,bekas_terbakar
370530,-180060,0.165544211864471,0.174767300486565,0.0767576321959496,bekas_terbakar
370710,-180300,0.165520623326302,0.18616059422493,0.0726295188069344,bekas_terbakar
371640,-179610,0.165355488657951,0.165473461151123,0.0555508844554424,bekas_terbakar
371160,-180030,0.165355488657951,0.1861841827631,0.0637127757072449,bekas_terbakar
371520,-179640,0.165331900119781,0.168209716677666,0.0557631887495518,bekas_terbakar
371490,-179520,0.165308326482773,0.17085163295269,0.0615661442279816,bekas_terbakar
371130,-179700,0.165308326482773,0.175923153758049,0.0715916007757187,bekas_terbakar
370860,-179820,0.165261149406433,0.17913119494915,0.0802960246801376,bekas_terbakar
370680,-180270,0.165096014738083,0.191373631358147,0.0737382173538208,bekas_terbakar
371070,-179640,0.165001675486565,0.175286248326302,0.0673691183328629,bekas_terbakar
370950,-180150,0.165001675486565,0.174790918827057,0.0726059228181839,bekas_terbakar
371070,-179580,0.164954498410225,0.177244111895561,0.0671804025769234,bekas_terbakar
371190,-179850,0.164930924773216,0.181843861937523,0.0689024105668068,bekas_terbakar
371070,-179820,0.164907291531563,0.18776461482048,0.0723936259746552,bekas_terbakar
370890,-180300,0.164836540818214,0.173682227730751,0.0725351572036743,bekas_terbakar
370470,-180240,0.164812952280045,0.196987703442574,0.0843297839164734,bekas_terbakar
371220,-179580,0.164789378643036,0.171559259295464,0.0653404220938683,bekas_terbakar
370590,-179670,0.164742201566696,0.176654413342476,0.0688788220286369,bekas_terbakar
370890,-180270,0.164718613028526,0.174908846616745,0.0723228603601456,bekas_terbakar
371130,-179760,0.164647817611694,0.17915478348732,0.0721577256917953,bekas_terbakar
370770,-179790,0.164553478360176,0.173705816268921,0.0748940855264664,bekas_terbakar
370710,-179730,0.164529889822006,0.181136235594749,0.0786919593811035,bekas_terbakar
370470,-179730,0.164482727646828,0.176300555467606,0.0696101039648056,bekas_terbakar
371160,-179670,0.164459139108658,0.173163279891014,0.0679352581501007,bekas_terbakar
370500,-179850,0.164364770054817,0.178824543952942,0.0751535668969154,bekas_terbakar
370440,-179730,0.164341181516647,0.18415555357933,0.0715444087982178,bekas_terbakar
371160,-179790,0.16417607665062,0.1824099868536,0.0671332255005836,bekas_terbakar
370740,-179940,0.164128914475441,0.176583617925644,0.0755309984087944,bekas_terbakar
370800,-179730,0.164105296134949,0.17568726837635,0.0793288722634315,bekas_terbakar
370650,-180540,0.164105296134949,0.211801305413246,0.104427851736546,bekas_terbakar
370680,-180480,0.164081707596779,0.199818328022957,0.094874195754528,bekas_terbakar
370740,-180000,0.163940191268921,0.174696534872055,0.0749176740646362,bekas_terbakar
371100,-179610,0.163916602730751,0.17066290974617,0.0684542134404182,bekas_terbakar
370950,-180180,0.163916602730751,0.173587888479233,0.0718746557831764,bekas_terbakar
370770,-180000,0.163893014192581,0.175781607627869,0.0756253600120544,bekas_terbakar
371040,-179850,0.163798645138741,0.178682997822762,0.06795883923769,bekas_terbakar
370740,-180330,0.163798645138741,0.17910760641098,0.0730305314064026,bekas_terbakar
370740,-179670,0.163775056600571,0.17766872048378,0.0786211937665939,bekas_terbakar
370830,-180090,0.163775056600571,0.175404205918312,0.0706244260072708,bekas_terbakar
370800,-180240,0.163751468062401,0.186254933476448,0.0735258981585503,bekas_terbakar
371580,-179640,0.163657128810883,0.16705384850502,0.0545365512371063,bekas_terbakar
370560,-179730,0.163562759757042,0.175380617380142,0.0716623514890671,bekas_terbakar
370980,-179970,0.163468420505524,0.188920438289642,0.0735495015978813,bekas_terbakar
370500,-179700,0.163444831967354,0.181513637304306,0.0723228603601456,bekas_terbakar
371040,-179580,0.163326859474182,0.173988908529282,0.0659773424267769,bekas_terbakar
371400,-179700,0.163326859474182,0.176276966929436,0.0573908537626266,bekas_terbakar
370860,-180030,0.163303285837173,0.17769230902195,0.0718982592225075,bekas_terbakar
370890,-180060,0.163303285837173,0.176772341132164,0.0710962191224098,bekas_terbakar
370920,-180150,0.163279697299004,0.170568570494652,0.0698223933577538,bekas_terbakar
371520,-179580,0.163256108760834,0.164317592978477,0.0554329380393028,bekas_terbakar
370740,-179880,0.163138180971146,0.17549854516983,0.0757197141647339,bekas_terbakar
370680,-179730,0.163020223379135,0.180003955960274,0.07668686658144,bekas_terbakar
371100,-179640,0.162902295589447,0.174767300486565,0.0650337710976601,bekas_terbakar
371040,-179820,0.162855118513107,0.18269307911396,0.0705064833164215,bekas_terbakar
371550,-179550,0.162831544876099,0.163279697299004,0.056140623986721,bekas_terbakar
371040,-179610,0.162831544876099,0.175946742296219,0.0637363567948341,bekas_terbakar
370860,-180060,0.162831544876099,0.175852403044701,0.0718510672450066,bekas_terbakar
370950,-180060,0.162737160921097,0.186891809105873,0.0680060088634491,bekas_terbakar
370920,-181080,0.162737160921097,0.214513972401619,0.0989551395177841,bekas_terbakar
370710,-179760,0.162713572382927,0.176654413342476,0.0764273926615715,bekas_terbakar
370770,-180030,0.162689983844757,0.175215482711792,0.0748705044388771,bekas_terbakar
370740,-179730,0.162642821669579,0.173186898231506,0.0751535668969154,bekas_terbakar
371040,-179700,0.162595644593239,0.177574351429939,0.0679116696119308,bekas_terbakar
371070,-179910,0.162477687001228,0.174814507365227,0.0718038901686668,bekas_terbakar
370890,-180180,0.162477687001228,0.17391811311245,0.0694449692964554,bekas_terbakar
370560,-180300,0.162454098463058,0.198780432343483,0.0803196281194687,bekas_terbakar
370680,-179700,0.162430509924889,0.176536455750465,0.0728654116392136,bekas_terbakar
371010,-179700,0.16238334774971,0.174531444907188,0.0677229464054108,bekas_terbakar
371070,-179760,0.16233617067337,0.178565070033073,0.0724879875779152,bekas_terbakar
370710,-179790,0.162289008498192,0.175828784704208,0.0758612453937531,bekas_terbakar
370710,-180600,0.16224180161953,0.211848467588425,0.0996628180146217,bekas_terbakar
370770,-180600,0.16221821308136,0.211919218301773,0.0960772410035133,bekas_terbakar
370740,-179970,0.162100285291672,0.17085163295269,0.0729125812649727,bekas_terbakar
371100,-179760,0.162076696753502,0.177102565765381,0.0689260065555573,bekas_terbakar
371610,-179550,0.161958739161491,0.165143191814423,0.0528381206095219,bekas_terbakar
371100,-179730,0.161958739161491,0.176300555467606,0.0706480219960213,bekas_terbakar
370860,-179790,0.161887973546982,0.17429555952549,0.0764273926615715,bekas_terbakar
370710,-179700,0.161817222833633,0.175026774406433,0.0754130557179451,bekas_terbakar
370620,-180480,0.161817222833633,0.203592494130135,0.0998751297593117,bekas_terbakar
371580,-179550,0.161746472120285,0.163869440555573,0.0544186048209667,bekas_terbakar
370740,-180420,0.161699265241623,0.195289343595505,0.0772058367729187,bekas_terbakar
370740,-179910,0.161675676703453,0.17229051887989,0.0749412700533867,bekas_terbakar
371490,-179610,0.161628499627113,0.161463379859924,0.0547724440693855,bekas_terbakar
370530,-179700,0.161604925990105,0.171842321753502,0.0693977847695351,bekas_terbakar
370620,-180510,0.161604925990105,0.206163644790649,0.101620741188526,bekas_terbakar
370920,-180030,0.161510571837425,0.181537225842476,0.0697280392050743,bekas_terbakar
370950,-180090,0.161486998200417,0.176536455750465,0.0706715956330299,bekas_terbakar
370740,-179640,0.161463379859924,0.178164049983025,0.0787863209843636,bekas_terbakar
370710,-180330,0.161463379859924,0.180735215544701,0.0707187950611115,bekas_terbakar
370410,-179820,0.161439791321754,0.180169090628624,0.0768991783261299,bekas_terbakar
371100,-179580,0.161416202783585,0.172715127468109,0.0653640255331993,bekas_terbakar
371580,-179610,0.161369025707245,0.164978086948395,0.0547016710042953,bekas_terbakar
371130,-180360,0.161345452070236,0.197152838110924,0.0673691183328629,bekas_terbakar
370710,-180480,0.161345452070236,0.198308661580086,0.0895194187760353,bekas_terbakar
370770,-179970,0.161156728863716,0.173635050654411,0.0722520872950554,bekas_terbakar
370860,-180570,0.161085978150368,0.193331465125084,0.0792580991983414,bekas_terbakar
371100,-179910,0.161062389612198,0.178258433938026,0.0657414495944977,bekas_terbakar
371040,-179970,0.161038801074028,0.186891809105873,0.0729597732424736,bekas_terbakar
371070,-179730,0.161015212535858,0.175970330834389,0.0685485824942589,bekas_terbakar
371610,-179610,0.16096805036068,0.165284737944603,0.0538288690149784,bekas_terbakar
370680,-179670,0.16096805036068,0.176772341132164,0.0728182345628738,bekas_terbakar
370800,-179850,0.160920843482018,0.171747982501984,0.0747761353850365,bekas_terbakar
370890,-179760,0.160897254943848,0.173375576734543,0.0718982592225075,bekas_terbakar
371010,-179910,0.160826504230499,0.18111264705658,0.0711669772863388,bekas_terbakar
370680,-179760,0.16073215007782,0.176607206463814,0.0726295188069344,bekas_terbakar
370890,-179790,0.160708576440811,0.171087518334389,0.0742099955677986,bekas_terbakar
370770,-179640,0.160661369562149,0.17429555952549,0.0781494081020355,bekas_terbakar
370650,-180510,0.160661369562149,0.209277302026749,0.102446347475052,bekas_terbakar
370830,-180060,0.160637781023979,0.169601425528526,0.0699167624115944,bekas_terbakar
370770,-179700,0.160472676157951,0.173422753810883,0.0753658786416054,bekas_terbakar
371190,-179610,0.160236790776253,0.179508626461029,0.0636184141039848,bekas_terbakar
370860,-179730,0.160048067569733,0.172007456421852,0.0724879875779152,bekas_terbakar
370740,-180450,0.160048067569733,0.190925434231758,0.0839287862181664,bekas_terbakar
371490,-179640,0.160000905394554,0.165213972330093,0.0564708597958088,bekas_terbakar
370680,-180510,0.160000905394554,0.201516687870026,0.0971623733639717,bekas_terbakar
370740,-179760,0.159930139780045,0.176394939422607,0.0753422826528549,bekas_terbakar
371130,-179850,0.159930139780045,0.180051162838936,0.0671568065881729,bekas_terbakar
370740,-180390,0.159859359264374,0.179744482040405,0.0712613463401794,bekas_terbakar
371130,-179640,0.159812182188034,0.172526404261589,0.0665670782327652,bekas_terbakar
370920,-180360,0.159741431474686,0.179013267159462,0.067038856446743,bekas_terbakar
370440,-179820,0.159717842936516,0.179461419582367,0.0745166540145874,bekas_terbakar
371550,-179610,0.159552708268166,0.163680717349052,0.054159127175808,bekas_terbakar
370500,-180330,0.159481957554817,0.19913424551487,0.0851554051041603,bekas_terbakar
370980,-179730,0.159411191940308,0.1775271743536,0.0688316449522972,bekas_terbakar
370950,-179910,0.159411191940308,0.177149772644043,0.0743751227855682,bekas_terbakar
371130,-179910,0.159387618303299,0.172809466719627,0.0624625459313393,bekas_terbakar
370920,-180210,0.159269645810127,0.171842321753502,0.0703885331749916,bekas_terbakar
370680,-180570,0.159222483634949,0.205172926187515,0.100228980183601,bekas_terbakar
370680,-180540,0.159198895096779,0.203026369214058,0.0992382168769836,bekas_terbakar
370830,-179880,0.159175306558609,0.175333455204964,0.0740920454263687,bekas_terbakar
370890,-180240,0.159151718020439,0.170096784830093,0.0694213807582855,bekas_terbakar
370800,-180300,0.159057348966599,0.177857413887978,0.0702705904841423,bekas_terbakar
370830,-179700,0.159033760428429,0.176772341132164,0.0772766023874283,bekas_terbakar
370950,-179940,0.158986583352089,0.19248229265213,0.0769935250282288,bekas_terbakar
370350,-179730,0.15893942117691,0.190099850296974,0.0715444087982178,bekas_terbakar
370890,-180210,0.158915832638741,0.170544981956482,0.0680767893791199,bekas_terbakar
370950,-180120,0.158892244100571,0.174649372696877,0.0715916007757187,bekas_terbakar
370860,-179880,0.158845081925392,0.176135465502739,0.0735023245215416,bekas_terbakar
370860,-180150,0.15879787504673,0.181372120976448,0.0665434896945953,bekas_terbakar
371010,-179820,0.158703535795212,0.171913117170334,0.0671096295118332,bekas_terbakar
370920,-180420,0.158538430929184,0.188377901911736,0.069138303399086,bekas_terbakar
370680,-180300,0.158160999417305,0.18597187101841,0.0710254535079002,bekas_terbakar
370710,-179670,0.157972276210785,0.173375576734543,0.0712613463401794,bekas_terbakar
382590,-173040,0.157854348421097,0.256572306156158,0.0346036143600941,lahan_terbuka
371010,-179940,0.157760009169579,0.18111264705658,0.0709546804428101,bekas_terbakar
370860,-179610,0.157712802290916,0.167997404932976,0.0683834403753281,bekas_terbakar
370860,-180480,0.157665625214577,0.175121143460274,0.0729597732424736,bekas_terbakar
370890,-180150,0.157547697424889,0.174531444907188,0.0661424621939659,bekas_terbakar
371130,-179550,0.15752412378788,0.163940191268921,0.0622502341866493,bekas_terbakar
370410,-179760,0.1573825776577,0.181136235594749,0.0737853869795799,bekas_terbakar
370920,-180180,0.157241061329842,0.166039571166039,0.0694449692964554,bekas_terbakar
371520,-179610,0.15714667737484,0.160189613699913,0.0516114830970764,bekas_terbakar
370740,-180360,0.157099515199661,0.174743711948395,0.0694213807582855,bekas_terbakar
370770,-179880,0.157075926661491,0.171346992254257,0.0713085159659386,bekas_terbakar
370590,-179730,0.156910791993141,0.178824543952942,0.0701290592551231,bekas_terbakar
370860,-180450,0.156745702028275,0.174531444907188,0.0733371898531914,bekas_terbakar
370980,-179940,0.156674906611443,0.184485778212547,0.06805320084095,bekas_terbakar
370410,-179730,0.156533390283585,0.183282792568207,0.0689967721700668,bekas_terbakar
370800,-180030,0.156509801745415,0.174720123410225,0.0714972317218781,bekas_terbakar
371460,-179790,0.156486228108406,0.181254163384438,0.0552206374704838,bekas_terbakar
371040,-179640,0.156321093440056,0.174555033445358,0.0616133362054825,bekas_terbakar
371160,-179700,0.156132370233536,0.172384887933731,0.0660245195031166,bekas_terbakar
370800,-179640,0.155967265367508,0.171865940093994,0.0726059228181839,bekas_terbakar
370860,-180240,0.155920103192329,0.168893754482269,0.0684070438146591,bekas_terbakar
370560,-179700,0.15589651465416,0.175758019089699,0.0672983452677727,bekas_terbakar
370650,-179670,0.155731379985809,0.171063929796219,0.069515734910965,bekas_terbakar
371190,-179550,0.155707791447639,0.164364770054817,0.0612830854952335,bekas_terbakar
370980,-179700,0.155684217810631,0.171747982501984,0.0684778094291687,bekas_terbakar
370830,-180240,0.155589833855629,0.179768100380898,0.0664255395531654,bekas_terbakar
370830,-180030,0.155566245317459,0.176489278674126,0.0693506151437759,bekas_terbakar
370770,-179730,0.155448317527771,0.170238301157951,0.0738561600446701,bekas_terbakar
370980,-179910,0.155165269970894,0.177409246563911,0.0696572735905647,bekas_terbakar
371610,-179580,0.155141681432724,0.156651318073273,0.0520832613110542,bekas_terbakar
370440,-179790,0.154952958226204,0.185122698545456,0.0715679973363876,bekas_terbakar
370800,-179880,0.154952958226204,0.171582877635956,0.07086031883955,bekas_terbakar
370470,-179700,0.154905781149864,0.171559259295464,0.0664963126182556,bekas_terbakar
371010,-179640,0.154811412096024,0.174908846616745,0.0656470879912376,bekas_terbakar
371010,-179730,0.154528349637985,0.176394939422607,0.0654347911477089,bekas_terbakar
382560,-173040,0.154457598924637,0.268814742565155,0.0331882610917091,lahan_terbuka
371010,-179850,0.154457598924637,0.169766560196877,0.0676050037145615,bekas_terbakar
371040,-179730,0.154386833310127,0.177008226513863,0.0669209137558937,bekas_terbakar
371130,-179820,0.154363259673119,0.175357043743134,0.0685249865055084,bekas_terbakar
382560,-173010,0.154292494058609,0.254732400178909,0.0331882610917091,lahan_terbuka
371040,-179760,0.154268875718117,0.178164049983025,0.0673455223441124,bekas_terbakar
371160,-180000,0.154221698641777,0.178848132491112,0.0581221170723438,bekas_terbakar
370920,-180120,0.154221698641777,0.169672176241875,0.0667793750762939,bekas_terbakar
370830,-179670,0.154198125004768,0.166063159704208,0.0718274936079979,bekas_terbakar
370860,-180090,0.154198125004768,0.171252608299255,0.0667793750762939,bekas_terbakar
370800,-179670,0.154150947928429,0.170309096574783,0.0720162019133568,bekas_terbakar
371100,-179940,0.154150947928429,0.179367080330849,0.0596790164709091,bekas_terbakar
370950,-180000,0.15408019721508,0.187670230865479,0.0696336776018143,bekas_terbakar
370800,-180600,0.15408019721508,0.199912667274475,0.087514340877533,bekas_terbakar
371010,-179580,0.15405660867691,0.168775826692581,0.0646327584981918,bekas_terbakar
370860,-180000,0.15386788547039,0.174956008791924,0.0718746557831764,bekas_terbakar
371190,-179820,0.153632000088692,0.175427794456482,0.0624861232936382,bekas_terbakar
370890,-180330,0.153608411550522,0.174979597330093,0.0671804025769234,bekas_terbakar
370950,-179730,0.153537660837173,0.172644332051277,0.067416287958622,bekas_terbakar
371160,-179610,0.153514072299004,0.173493549227715,0.0599856674671173,bekas_terbakar
370770,-179760,0.153348937630653,0.169389128684998,0.0716859474778175,bekas_terbakar
371010,-179610,0.153113052248955,0.170002445578575,0.0655763372778893,bekas_terbakar
371130,-180390,0.153113052248955,0.19929938018322,0.0635948330163956,bekas_terbakar
370830,-179640,0.153089463710785,0.163114592432976,0.0697280392050743,bekas_terbakar
371010,-179760,0.153042301535606,0.172951012849808,0.0644676387310028,bekas_terbakar
370950,-179760,0.152995124459267,0.16726616024971,0.0662840008735657,bekas_terbakar
370830,-180450,0.152924329042435,0.173139691352844,0.0739505216479301,bekas_terbakar
370740,-180480,0.152853578329086,0.190029084682465,0.0829144418239594,bekas_terbakar
382290,-172920,0.152806401252747,0.267776846885681,0.0338723510503769,lahan_terbuka
382500,-172950,0.152546927332878,0.278981387615204,0.0403593927621841,lahan_terbuka
371040,-179670,0.152523338794708,0.175522133708,0.0621087141335011,bekas_terbakar
370710,-179640,0.152334630489349,0.178022533655167,0.0727002844214439,bekas_terbakar
370980,-179880,0.152334630489349,0.170780837535858,0.0683362707495689,bekas_terbakar
382350,-172800,0.152216702699661,0.290704876184464,0.0465633720159531,lahan_terbuka
370860,-179700,0.152169525623322,0.168138951063156,0.0657650455832481,bekas_terbakar
370560,-180270,0.151957228779793,0.195643156766891,0.0777719840407372,bekas_terbakar
370890,-180390,0.151933640241623,0.181560799479485,0.0645148083567619,bekas_terbakar
370770,-179670,0.151886463165283,0.171181857585907,0.0732664316892624,bekas_terbakar
382380,-172830,0.151744917035103,0.281812012195587,0.0435203574597836,lahan_terbuka
370500,-179760,0.151744917035103,0.179909616708755,0.0699639320373535,bekas_terbakar
370920,-179850,0.151650577783585,0.170332685112953,0.0703413635492325,bekas_terbakar
370920,-179910,0.151485443115234,0.176182627677917,0.0718746557831764,bekas_terbakar
370860,-180390,0.151438280940056,0.179036855697632,0.0668265521526337,bekas_terbakar
370920,-179880,0.151367515325546,0.172361269593239,0.0714500546455383,bekas_terbakar
370920,-179760,0.151343896985054,0.166723623871803,0.0640902072191238,bekas_terbakar
370860,-180540,0.151273146271706,0.175262659788132,0.0756489410996437,bekas_terbakar
370590,-179700,0.151178807020187,0.175309866666794,0.0639250725507736,bekas_terbakar
371190,-179700,0.151178807020187,0.165166780352592,0.0570841953158379,bekas_terbakar
370860,-180420,0.150895744562149,0.175357043743134,0.0673455223441124,bekas_terbakar
370890,-179850,0.15065985918045,0.17068649828434,0.0734079629182816,bekas_terbakar
370980,-179850,0.150589093565941,0.167667180299759,0.0654819682240486,bekas_terbakar
